id,historical_games,next_game
76821,109 3193 713 4604 804 40 200 46 98 1784 961 100 1519 1189 348 328 1813 352 452 123 45 473 201 1645 388 1825 553,78
76825,3 906 22 299 1 201 470 24 8 129,380
76827,7 9 13 10 29 5 3 131 770 4257 3212 353,53
76832,2521 2633 180 48 105 280,264
76835,1 6 6 82 507 367 75 5808 4771 1697 345,191
76836,56 3419 7261 3889 6353 220 1482 403 105 5794 742 134 3044 32 73,26
76837,96 1396 390 14 14,97
76841,82 127 33 29 2,24
76843,17 32 74 3 152 175,109
76850,118 1193 1931 5292 3831 523 94 1989 33 2575 2824 972 3203,15
76851,151 4 94 280 3,112
76852,20 5 4332 4186 847,502
76853,2 11 50 146 257,40
76855,16 62 347 777 399,271
76856,2482 224 871 168 700,20
76860,9 13 10 7 901,5
76861,66 53 357 3682 156 1131 373 375 258 169,160
76863,109 597 864 232 3198,298
76865,12 4 74 2975 304 432 3846 3319 226 100 913 2066 19,168
76868,3193 3503 1209 417 1729 1527 315 282,17
76869,3126 3632 1907 28 112 748 166,314
76873,328 2509 318 752 860 1000,83
76874,74 174 171 75 208,228
76880,3041 2090 809 95 1097 202 170 218 5699 23 6,6
76882,8 12 2 11 88,88
76889,2231 2768 3014 3533 23 33 252,105
76892,39 2 6961 6 540 4 91 142 30,62
76900,72 11 2 24 7267 54 393,81
76906,3626 407 79 4 108,49
76910,4806 5 1057 1433 25 25,401
76911,39 20 44 111 175 2151 607 822 999 142,167
76914,16 148 391 1045 80 36 83 794 100 1589 1569,26
76918,320 206 197 378 1249 3185 398 307 2292,36
76920,4 997 34 917 404 3 466 77 200 88 88 1146 2396 63 913 100 25,25
76923,3115 2112 3021 15 65 97 4 19 466 32 21 900 8 183 28 112 1051 424 319 133 1152 62 174 139 365 661 486 361,244
76925,1658 118 135 464 61 211,369
76926,2 1012 3636 6264 6603 287 2499 1346 1 11 5106 329 1107 879 211 289 1565 151 233 1892 6393 115 232 51 4014,48
76929,418 115 86 50 26,31
76932,4894 22 2 11 7457,50
76938,7 753 166 146 3 11,12
76944,43 119 129 296 1301 3064 5,49
76948,148 2 318 1262 3249 2204,416
76951,16 5184 5 1283 122 122 1 115 5617 965 1553 394 452 3 50 1207 986 126,1304
76955,25 25 3 21 209,32
76957,16 152 127 7034 858 277 6199 4101 1 2322 7361 336 362 271 4588 119 349 46 199 255 293 293 2 111 59 42,120
76958,16 12 262 232 2618,119
76960,4441 1 423 146 320,55
76961,8 81 12 309 105 227 627,181
76963,26 255 33 115 5032 878,20
76966,2 187 2411 1471 2441 66 2673 345 25,35
76975,215 1325 217 30 24 1559 208 4081,22
76980,223 36 26 1332 2400 16 39 2025 1517 6175 929 2193 2187 12 4924 7481 277,225
76985,46 65 38 8 15 4 94 1847 1641 35 28 441 227 212 1407 382 704 1253,98
76986,15 810 5 36 22 2 164,1
76988,39 7723 451 8 547 6 17 32 648 854 278,70
76990,14 14 979 759 4898 51 78 119 1946 254 1324 18 18,45
76991,30 312 47 8 67,50
76996,548 191 5 2914 417 231,80
76999,85 17 28 140 4 21 976,161
77000,1393 56 34 15 109 52 128 1918 234 116 630 262,209
77003,152 606 1359 1540 101 20 411 440,75
77005,5 1686 399 849 423,36
77007,1719 158 8 242 313 824 2423 677 356 57 5561 1477,59
77012,384 7018 2941 217 239 32,95
77013,241 87 45 482 57 884,17
77020,7 9 10 7127 193 66 15 383 237 1087 35 57 1322 1225 3609,356
77021,368 146 3 3497 134 5955 3404 781 2164 21 770 483 5653,85
77034,110 110 1 479 334 1410 97 90 596 35 1000 65 558 494 895 184 273 1478 357 1116 70,23
77036,20 21 12 266 36,16
77037,17 302 144 5113 1079 2511 2766 2499 41 223,255
77038,45 128 946 164 3179 440 42 1134 1642 8 54 55 23 968 73,61
77039,58 41 495 1 1428 5874,26
77041,47 1 835 2357 523 1264 2127 5605 2557 586 366 2201 5 16 15 6596 1292 451 711 230 1636 175 176 4031 189 1610 1020 421 267,166
77044,1418 56 14 14 5 8 95 46 335 21 835 6071 1241 1998 2239 2472 129 121 519,4
77047,9 7 13 10 636 19 161 81 61 2641,734
77048,2 307 668 545 2204,40
77050,576 375 1 1980 1380 214 70,231
77059,155 298 2298 2493 1838,8
77061,158 62 15 1143 73 371 18 18 276 5868 189 572 1482 4950 57 3744,8
77073,95 22 1164 83 298 700 580 24 541 852 581 36 142 299,237
77074,161 34 3 33 684 1782 7552 923 744 2899 268 535 454 288 420 159 278 66,480
77077,7 9 13 10 19 38 58 89 429 49 79 59,401
77078,5232 973 235 1468 1701 92,96
77082,62 610 1365 250 2551 4 1104 1617,131
77085,4 161 4937 352 3 92 92 525,75
77087,423 101 934 76 111 3470 1 2541 4687,320
77089,103 20 31 730 2223,379
77094,20 193 54 697 34 33 419 38 86 82 8,148
77098,102 292 31 50 16 12 5 137 15,48
77099,297 594 314 2847 322 4176 3355 595 602 258,159
77100,4 361 137 265 99,158
77101,21 5948 220 84 46 2984 961 22 382 55 4087 67 40 209 198 227,19
77105,3 32 2370 871 8 191 246 437 594 373,58
77108,2 36 20 2104 13 319 746 6830 3 63 149 770 300,31
77110,331 53 5 985 8,376
77111,8 94 179 220 1615 534 2157 97,51
77113,7 9 114 10 106,80
77116,711 335 1026 1 3 252 877 136 6182 1489 6843 1210 18 18 2557 1496 45 83 1189 254 3838 3793 600,180
77118,2295 205 240 759 45 30 1710 91 386 330 51 40 911 162 137 1568 5568 5818 1774 668,352
77121,2 2293 5 76 983 126 245 1668 35 169 3221 17 685 417 347 977 249 267 87 282 519 198 219 392 375,57
77123,7 9 13 10 567 1954,46
77127,7 9 27 13 10 91 4573 469 699 864 23 67 6 6 2409 216,100
77128,2 11 110 110 63 44 225 1814 1886 104 4686 50 4565 7416,115
77130,1 16 4 63 3 6214 1101,48
77132,3521 4 3789 2 1443 113 525 136 176 189 84 1557,3
77137,7 9 114 10 39,161
77147,54 1 22 4 144 1577,223
77149,7 9 27 13 10 768 940 228 16,22
77155,1332 2 1184 173 3270,208
77158,63 12 50 77 266 660,26
77167,4 615 34 84 408,136
77169,7 9 13 10 2 11 461 370 49,369
77170,2 49 62 483 55 68 680 61,369
77171,3019 61 3391 252 4443 2796 3561 78 358 1913 68,2
77177,36 362 1229 225 4,228
77179,165 432 675 1351 63 1511,300
77181,2 3739 23 6 6 5602,295
77191,34 978 25 25 128 255 382 425 4529 316 1627 358 131,43
77192,15 73 402 157 2084 632,170
77194,34 3 38 26 185 481 3070 346 2150 2257 2790 2359 5807 176 97 424 491 5236,139
77196,1736 42 4810 294 2071 119,12
77197,16 1 259 171 351,147
77199,534 1683 399 6095 899 1330 264 1379 45 118,108
77205,7 9 13 10 6947 82,545
77208,31 47 5 24 240 269 153 19 861 137 43 612 98 155 578 48,49
77211,1076 118 90 423 586 275 1680,32
77212,19 168 20 44 145 243 750,130
77214,3304 2656 361 6271 1385 6418 890 235 2115 1137 1016 900 189 731 2653 95 183 1355 577 51 1,44
77216,263 4314 50 12 929 11 986,173
77217,5 53 522 85 253 250,102
77218,965 2 50 26 12 255 1,101
77223,110 110 103 413 196 510 111 135 22,50
77225,10 7 9 13 2 67 332,79
77226,11 950 686 1086 6340 104,8
77230,168 17 1597 924 134 38 1264 21 4400 230,1
77232,29 707 623 343 2048 1 110 110 393 44 789,19
77233,286 239 174 1415 548 647 38 2262 2720 1817,65
77234,4035 287 94 394 37 335 3169,41
77239,43 6 6 388 197,23
77243,113 271 395 109 213,291
77260,43 37 183 28 149,56
77261,255 2449 340 1 38 28 48 2102,205
77263,5035 835 329 717 237 1241,2
77265,38 920 290 85 287 205,97
77268,171 116 134 176 25 25 4 272 803,68
77274,493 771 2931 1185 276 1466 6 6 1452 17 139 66 282,158
77275,174 1270 846 39 19,37
77276,6 172 249 14 907 4753 6050 392 298 140 2603 1928 17 35 1625 860 1478 69,198
77277,5549 368 146 1045 3333 4924 912 200 71,71
77279,34 64 6 6 8 35 558 249 592,43
77281,39 453 274 14 14 64 23 3 3000 104 59 100 1671 486 1326 159 5 78 41,81
77283,29 4 2 5987 1130,86
77288,49 23 369 105 79 106 118 734 26 569,120
77293,104 657 726 34 36 4 2277 4599,180
77295,4 3655 286 1 40 109 21 85,26
77299,1 793 6792 11 4063 45 115,109
77306,94 57 17 459 22 139 32 87 315 6,6
77308,7 9 27 13 10,12
77314,6452 3512 38 15 1007 139,219
77316,607 23 17 157 63 5933 66 347 744 1649 790 38 441,365
77317,935 1037 55 4970 3782,32
77318,9 7 13 10 19 20 243 4574 6788 164,49
77319,21 1713 166 5221 6115 587 1004,68
77324,15 3882 205 95 38,5
77327,263 380 593 1332 4081 89,1071
77328,252 551 472 1229 797 22 604 56 17 1602 2470 21 367,32
77330,7 9 27 13 10,1
77331,5 216 546 706 5453 2440 685 889 3762 6,6
77332,2 12 827 81 3 20,19
77333,17 185 1680 14 14 6613,23
77340,22 69 3832 6543 188 212 71,71
77344,6 6 23 64 45,49
77349,204 260 506 297 1648 716 166 1469 445 811 1119 619 46 4891 37 102 220 969 242 227 382 4471 139 59 287 366 943,3
77354,1147 683 943 456 591 22 128 92 92 850,200
77355,129 1165 185 104 18 18 233 147 4,34
77360,253 284 24 393 324 111 813 770 4540 3490,244
77361,70 129 23 85 1907 6,6
77363,19 1669 1460 267 23,89
77367,3 147 104 209 2098 869 1013 74 322 2589 694 453 49 406 3092 3744 1316,23
77369,702 24 21 54 568 290 266 153 1650 344 1556 1949 1617 4977 3835 4642,267
77373,750 547 6 6 311 193 249,97
77374,42 1 94 2160 11 171 2910 1179,542
77375,427 2004 248 174 170 33 3640 217 1111 32 90 521 196 7575 220 443 1 310 564 95 936,177
77379,585 58 3337 952 3558 1156 341 172 109 901 32,199
77384,8 6 6 1950 1249 774 841 54,62
77386,1 16 444 1684 4,82
77394,5 703 29 154 85 3027 143 37 971 372 939 1052,187
77396,192 14 8 67 41 76 10 9 13 7,218
77397,183 70 1002 196 2965,107
77398,5 145 234 127 9,140
77404,3 100 335 525 15 286,234
77409,109 2 132 69 24,104
77411,658 544 183 33 424 3312 73 74 149 211 255 704 696 22 157,21
77413,2569 1842 26 411 64 24 4811,75
77416,32 39 298 204 376,53
77418,5079 82 2 14 6 6 64 66 23,273
77420,1 81 145 26 171 717 1160 331,12
77423,7 9 27 13 10 81,2
77425,82 1 1957 7224 146 19 368,444
77427,954 2 24 28 109 34,56
77432,2 1 2274 736 1805 1806 478 379,342
77438,144 48 4 323 2219,342
77451,26 7289 488 897 2559,126
77458,657 404 659 1704 683 232 306 42 11 1833 6127 3904 5571 8 742 92,92
77459,325 511 37 7508 5833 2243 952 4949 2202 4775 3898 6753 5251 3965 3904 3851 2465 196,298
77461,2391 1 48 292 821 25 25,129
77467,150 147 471 253 16 329 437 30 287 535 1379 1581 1247 897 1574 173 355 355 61 1852 6939 1777 3179 1346 4,1
77471,939 1793 19 428 851,31
77472,37 17 305 854 158 1156 70 29 1548 2766 1618 1951 199 511 6 6 6546 299 80 1246 248,175
77479,4928 3228 1530 2149 398 540,545
77480,5010 849 3572 42 555 2057 61,78
77481,10 7 1245 51 155 866 50 2 205 922 922 607 958,164
77492,802 1061 73 3753 504,22
77495,1318 65 528 258 1463 156 844,219
77496,33 91 125 102 1132 3484 405 5154 305 154 90 6572 1445 707,62
77499,2034 656 322 3262 1665 2098 2305 1882 73 209 1601 1167 415 81 5036,51
77506,745 668 210 162 140 3 960 25 25 697 21 149 2183 98,177
77507,361 21 24 223 6927 216 5176 1253 7243,106
77516,7 9 27 13 10 12 1 242 16 146 368,2
77521,2039 2696 4664 6941 800 699 2352 2478 3309 6720 7683 1131 476 2 762 198 914 1811,480
77525,8 53 204 423 665 80,35
77528,1280 420 6402 1282 750 57,117
77529,1 26 3 18 18 94 39,48
77533,62 2072 824 51 1408 1314 15 551,376
77534,7 9 12 2 4,16
77536,19 581 91 379 408,502
77540,4455 248 7819 62 5 6680,2
77541,35 381 1286 406 25 25 211 248 172,73
77542,19 85 5 883 4 588,86
77545,2193 153 7508 21 769 265,108
77546,223 276 53 12 1395,396
77548,338 614 882 198 64 2363 51 32,175
77551,7 9 27 13 10 289 1,16
77552,6653 189 183 111 1366 854 6302 68 38 25 25,8
77559,1504 849 296 174 469 858 111 80 545 152 2892 468 991 1066 580 2498 452 1331 1281,109
77561,7 9 13 10 45,77
77562,2 111 93 12 2012 6611,50
77568,32 5 3002 34 871 1135 155,264
77570,871 515 5 33 21,191
77573,1 2 11 186 12 847,16
77575,15 415 1408 667 32 7278,247
77577,13 107 703 405 57,43
77579,1594 54 19 4 446 848,81
77580,6 6 105 367 577 359 154 443 1394 3018 1732,26
77582,105 3 1118 671 1578 43,177
77589,3626 137 48 849 1441 598 126 33 30,81
77592,7 9 27 13 10 541 1476 6841 7676 2940,184
77594,1072 1480 30 386 6,6
77599,16 912 12 1750 52 1589 71 71,75
77600,20 127 38 301 2,123
77604,77 52 3547 128 4232 25 25 8 2435 514 162 5304 671 784 6548 1401 26,101
77611,4310 6311 170 229 3 26,75
77613,7 9 27 13 10 22,291
77614,95 134 350 177 3233 210,20
77615,4691 599 18 18 24 1820 57 5 7686 36 276 156 363,80
77617,151 128 76 2514 694 23 471 726 3 890 161 1057 57,98
77618,1 3 11 324 48 166 2950 113 34 534 880 2 223 4 131 12 660,64
77620,493 1278 4 1 10 9 59 290 277 224 1104,151
77623,3310 14 14 470 4594 95 2048 455 550 178 181 103 854 32 17 70 195 1472 1923 1349 701 198 7672 7126 655 273 64,23
77624,53 248 43 17 413 20 162 4292 876 1143 29 109 175 125 1151 986,30
77629,5 15 778 112 177 1384 1006 806,192
77634,19 344 101 971 217 413 29 44,42
77641,16 773 2 640 72,267
77643,20 479 87 172 35 250 41 602 99 2494 9 215 750 1923 403 845 375 421 65 802 1498 282 156 417 57,260
77644,2 206 722 410 795 759 1302 1037 2524 484 56 1039 735 2225 280 143 3284 4,5
77645,483 721 69 1917 22 74,63
77654,73 334 9 128 95,90
77658,153 2 28 167 1 257,269
77662,67 98 683 61 366,8
77663,7 9 13 10 81 19 422 37 39 31 89 962,714
77665,1113 2 16 1 463,11
77666,114 33 6472 87 894 170,60
77668,48 33 115 34 12 55 118,79
77674,3115 4804 5954 738 41,28
77675,7 13 10 9 5 3 4 23,249
77678,47 150 475 1192 258 585 4104 513 1772 3674 261 609 1116 49,79
77680,44 368 146 3 1727 2299 62 26 1146 71 71 880 143 11 746 3072 565 770,1304
77681,68 55 329 2971 40 50,12
77682,207 38 41 444 1995 294 11 6744,12
77685,107 2455 3311 69 170 2586 7421,98
77686,11 225 3 63 4,129
77687,24 201 1406 727 798 1762 5254 159,30
77688,58 546 14 81 330 1481 1864 55 107 1242,327
77690,1 19 90 151 53 2 543,574
77693,47 926 44 343 405 6 6 64 547 274 260 129 2715 14 14 700,69
77696,142 4974 41 5 1441,234
77699,2557 58 4 40 98 779 6587 7096 1217 344 635 160 193 1527 417 57 124 6626 3344 3890 3599 2301 107 28 4033 1535 3 15 4906,235
77702,207 1 121 168 101 969 31 5 2 438 340 673,225
77705,3 63 24 324 12,4
77707,24 673 389 3 1971 73,33
77709,22 93 153 148 6,6
77710,417 53 268 211 58,41
77712,37 46 131 26 4 3,89
77723,2168 505 241 187 73,159
77725,2013 1331 440 32 79 848 91 135,29
77728,3 4 31 5 77 280 2201 131 1261 24,267
77729,5 36 94 1423 35 342 96 441 3 486 46 347 13 7 17 6 6,119
77731,2520 290 223 1021 4123 4 12 33 1254 519 930,21
77734,150 5 15 56 2093 643 637 3384 2438 560 2275 861 314 1706,95
77742,622 90 1890 1215 16 12 1 270 20 119 269,130
77746,623 2342 2000 204 376,102
77747,73 214 318 1740 506 65 457 87,117
77748,429 1167 109 3416 3805 419 3897 104 761 2685 758 17 306 994 370 683 667 2379 1398 108 473 553 1143 216 780 1292,853
77750,16 1 11 564 398 93 654,2
77758,4956 936 162 2261 1235 93 2 50,42
77766,7 9 13 10 12 16,4
77773,80 12 825 1 36,30
77783,789 2 1325 2929 212 80,170
77787,77 2 168 658 91 6 6 71 71,269
77789,161 138 368 3 613 244,146
77793,7 9 27 13 10,2
77798,498 21 74 46 2909 55 394 183 1515 460 883 3412 1021 361 4648 255 448 491 2585 1365 555,398
77799,561 727 62 937 14 14,23
77802,699 109 167 188 301 155 53 1588 6512 213 2513 208 429 1011 3381 1447 999 3339 376,264
77804,93 165 145 1047 1095 41,28
77805,24 101 658 1267 4,28
77809,5 2 29 35 315 1493 87,257
77812,22 8 5477 428 44 861 636 1620,118
77813,508 19 2240 2 1788 307,398
77814,1778 29 5 24 186 362 104,12
77815,77 102 520 7086 3202,11
77816,1060 22 16 1 115 12 518 11 40 3 31 106 428 42,61
77824,302 155 7817 2939 3926,326
77826,139 127 678 985 46 10 9 2018 5 34 247 1735 136 461 123,51
77827,57 156 1661 231 35 3315 874 519 2239,15
77829,400 1889 122 122 2562 2525 360,87
77840,345 1303 3853 6893 7608,187
77844,17 32 74 217 1841 2101,35
77848,1577 74 63 137 412 12 1 84 16 53,22
77849,200 22 155 1033 2007 15 404 1293 1307 343 1838 2643 675 4 32 1 73 1461 8,99
77851,145 431 427 1106 312 30 21 337,119
77853,333 1181 2244 2229 1598 408 1366,36
77854,475 73 756 97 6 70 23 18,142
77857,1162 3867 11 5038 6241 2 157 90 264 5387 1444,66
77858,685 193 824 1017 17 3756,464
77860,5 3 2078 156 214 157 41 98,35
77863,4 28 145 24 992 57 494 258,682
77865,221 46 535 4 32,192
77868,2 64 579 26 18 18,59
77869,19 266 50 2 1 209 660 59 40 3252 4 49 1012 2718 432 782 62 881 4797 618 352 4194 2535,39
77870,150 6194 4989 141 5823 1890 412 960 2629 7159 4 137 6725 756 63,296
77873,7734 435 716 448 1050 1310 895 206 1288 505 156 1028 6304 275 14 14 43 1191 216,195
77878,42 413 51 1894 206 89 11 67 461 830,304
77880,2149 107 127 3250 77 3178 8,50
77881,132 11 512 135 419,51
77882,163 210 1796 46 51 1206 72 456 3481 55,84
77890,1 11 51 788 847 227,56
77891,7 9 114 10 60 140,61
77895,85 5 32 40 51,142
77902,247 30 6 6 64 18 18 34 45 14,14
77903,1 17 74 776 336,205
77904,414 437 4188 2253 54 94 8,38
77905,2240 161 37 1754 509 17 2609 57 35,124
77907,232 283 2444 18 18 1546 46 56,119
77909,6 6 703 756 5 2113 359 4519,199
77910,403 1527 264 845 1926 1097 459 25 25,30
77911,1753 17 3193 102 64,133
77914,47 6531 6091 191 637 624,133
77921,4 54 47 324 284 3 12 864 11 298,19
77922,16 171 17 12 986 6 6 2855 29 28 229 130 713 387 45 608 819 144 894 116 193 119 555,1304
77926,22 20 24 1 215,77
77929,69 715 106 118 502 349 277 780 100,80
77930,77 140 692 2874 678 264 227 21,134
77939,2348 3 245 2759 1749 51 2309,214
77941,16 2628 82 74 284 153,401
77942,45 843 370 420 433 1470 1376 1417 397 2 170 133 984,104
77944,391 35 97 340 166 297 425 132,28
77946,15 97 412 1777 445 343 160 35 1463 5 176 394 2587 31 230 2201 56 863 177 2264 231 657 65 3 96 74 373,57
77950,294 444 153 1595 1221 89 4693 4,342
77962,102 706 874 237 53 5 802 270,134
77965,302 4061 5 476 44 1390 182 7340 3981,299
77967,1448 183 594 3445 643 415 2767 4313 2847 350 6880 1961 3688 4833 459,65
77972,4 3879 49 92 92,203
77978,6 6 64 23 123,182
77983,37 73 1 126 8,142
77985,20 656 136 52 246 40,36
77988,1356 116 520 123 311,30
77990,2 6104 1846 952 5489 3882 53 36 1637 872 363 1369 29 147 444 1165 77 125 1915 2470,262
77994,1044 33 128 68 55 249 455 17 1317 373 87 1127,189
77997,58 29 14 14 1618 628 1645 477 762 895 173 248 3192 759 32 95 739 2436 2352 3580,170
77999,11 3272 50 3303 8 3730,48
78000,568 103 31 8 4079 4817 107 162,39
78006,1 6811 5612 599 2 1493 257 1612 5109 922 922 2588 2405 86 1627 194,194
78007,35 1255 56 1527 955 239 191,39
78012,2170 6155 925 6 6 14,14
78018,2046 98 366 924 169 7,56
78025,38 85 544 239 180 286 199,295
78034,91 583 2 1 150 56 455 210 4 50 404 6998 4036 23 26,3
78039,126 1105 1075 758 47 160 1074 2957,29
78043,1 666 1749 16 848 22 42 1508 512 26 277 2261 36 1112 462 31 41 5998 2 50 21 465,8
78046,218 217 33 1081 61,256
78048,3171 429 5260 1637 295 399 264 72 4374 6239 2104 2591 270 111 62 252,59
78050,610 1969 324 4955 393 1828,2
78058,47 355 1019 61 3258,30
78063,93 107 145 29 41,266
78065,7 9 27 13 10 93 53 8 4258 1109 4305 15 1539 1013 3280 4171 216 158 79 1633 672 80 653 19 2513 1367,76
78067,20 90 31 1648 357 35 87,5
78069,2451 16 3 1723 101 634,51
78070,380 21 5762 168 53 2 74 2318 1011 186 769 29 1633 512 120 429 427 1344,126
78073,4360 24 1511 102 1567,49
78074,5099 3 54 271 909 224 44 89 208 81 20 12 86 120 582 75 1089 95,33
78079,150 460 72 2996 5,43
78080,538 2840 5927 855 7258 588 1521 313 37 1597,47
78081,21 1149 2733 570 336 15 463 38 61 1727 1013,204
78082,5 402 250 2030 15,365
78084,99 422 143 29 6615 190 31 24,90
78091,21 698 5671 84 745 29 335 1 8,137
78102,846 2529 1578 43 227,42
78110,3 20 150 36 630 104 26,48
78112,14 14 30 752 403 1044 87 172,416
78117,32 85 556 97 3853 869 149 1522 1354 75,234
78121,27 13 728 24 11,240
78123,96 22 385 1197 230 617 4871 685,3
78124,143 29 2736 31 33 20 1025 326 5 41 24 130 162 336 154,173
78127,1774 33 15 892 698 367 3627 8 9,81
78130,53 4541 2337 168 919 74 205 22 211 227,106
78131,2 4796 456 2291 4325 336 4524,38
78133,18 1375 409 113 99 77,5
78137,2 135 99 2202 401 59 793 2159 17,8
78141,1 143 1012 1628 73,166
78143,60 2216 44 96 3024,163
78151,6 6 639 23 1491 18 18 45 92 92 7730 876 2038 1905 3831 1501 780 57 652 813 2110 914,206
78155,144 3616 103 3131 339,36
78156,8 43 85 5 2072 17 1807 28 41 422 40 2444,134
78157,107 1486 3352 2532 3650 914 390,60
78159,2060 221 4628 783 137 3 3326 33 5 215 162 2668 358 4576 5166 3084 74 225,63
78165,13 10 7 9 4656,61
78167,493 610 93 1 36 1794,33
78169,9 2 20 74 48 2437 109 300 223 12 1240 665 174 324 1 21 1228 438 101 89,16
78171,202 800 73 2412 1648 1537 1726 1394 1230 219 106,64
78175,793 58 19 4320 1 4,220
78180,14 14 23 33 3394 647,79
78181,54 140 5 4388 770 112 126 105,38
78182,10 7 9 13 2 499,5
78184,19 2 499 111 277,75
78189,34 647 277 270 30 41,36
78192,141 490 31 3876 77 32 5 612 2,144
78195,33 2 20 128 141 55 367 175 203 64 198 125,84
78196,2 1913 51 56 217 3961 1 203 694 1732 525 45 23,291
78197,1925 124 6438 218 333 541 1600 758 127,8
78198,8 6 6 1156 1205,17
78199,50 171 228 965 4692 7102,48
78202,11 31 8 2 60 12 325 1135,228
78203,30 119 40 70 1022,45
78208,1016 204 561 376 1123 246,280
78213,1 226 199 26 19,3
78217,2 4 170 79 176 158 383 5,262
78219,4714 250 187 333 1046 417,39
78220,246 237 384 4128 1734,191
78221,954 8 79 49 106 108,118
78225,94 433 4390 627 8 32 55 2085 70 227 3188 2036 6,6
78232,8 47 2 89 4557 103 2026 525 1569 14 14 614 3192 312 2927 1988 306 914 78 55 837 549 200 645 194,194
78233,1847 38 7723 189 51 62 371 872 65 528 227,70
78238,207 289 849 1362 24 217 673 44 2096,9
78240,1324 1014 1356 490 627 38 1660 3 1510 355 355 1456 131 118,106
78244,1 110 110 133 747 799 2857 763 488,89
78245,77 1491 2095 5698 821 812,203
78246,645 8 263 1935 50 380,266
78247,83 36 1454 155 1320 5,8
78250,4515 5234 663 4857 350 615 5446 96 5649 1844 1429 2549 2994 4701 7493,252
78251,687 5 68 8 104 55 122,122
78261,14 161 4 3 324 102 308,123
78262,54 1014 1 36 26 129 354,267
78267,3164 8 41 190 697 99 1198,63
78269,483 54 4 1657 94 329 152 55 1827,46
78271,501 46 96 368 123 4359 1607 1637 722 1932 166,129
78272,53 72 441 234 95 199 193 2183 1368 1049,219
78273,66 70 57 8 33 6 6,156
78275,19 299 1432 2872 2130,111
78280,216 49 316 622 162 33 8 529 1205 439 1724 109 1523 47 1073 4795 608 408 288 420 4783,436
78282,9 13 10 7 60 8 18 18 163,21
78283,1530 190 91 30 103 1279 148 192,266
